,id,file,site,strip_id,cloud_cover,Site_ID,src_directory,filenames,Date,ozone_AQI,pm2.5_AQI,AQI,class,pm2.5_class,AQI_class,pm2.5_AQI_class,set
2991,37_1201,20180330_182328_0f4b,,,0.3,60371201,county_site,37_1201_20180330_182328_0f4b_3B_Visual_clip.jpg,2018-03-30,105.0,48.0,105.0,2,0.0,Unhealthy,Good,train
2992,37_1201,20200106_183835_96_1057,,,0.3,60371201,county_site,37_1201_20200106_183835_96_1057_3B_Visual_clip.jpg,2020-01-06,39.0,18.0,39.0,0,0.0,Good,Good,train
2993,37_1201,20190530_184833_23_106a,,,0.3,60371201,county_site,37_1201_20190530_184833_23_106a_3B_Visual_clip.jpg,2019-05-30,77.0,46.0,77.0,1,0.0,Moderate,Good,train
2994,37_1201,20190604_181519_1021,,,0.3,60371201,county_site,37_1201_20190604_181519_1021_3B_Visual_clip.jpg,2019-06-04,87.0,66.0,87.0,1,1.0,Moderate,Moderate,test
2995,37_1201,20191110_184123_27_1063,,,0.3,60371201,county_site,37_1201_20191110_184123_27_1063_3B_Visual_clip.jpg,2019-11-10,49.0,66.0,66.0,1,1.0,Moderate,Moderate,valid
2996,37_1201,20200205_183417_51_106c,,,0.3,60371201,county_site,37_1201_20200205_183417_51_106c_3B_Visual_clip.jpg,2020-02-05,32.0,30.0,32.0,0,0.0,Good,Good,valid
2997,37_1201,20200730_184656_14_1058,,,0.3,60371201,county_site,37_1201_20200730_184656_14_1058_3B_Visual_clip.jpg,2020-07-30,147.0,53.0,147.0,2,1.0,Unhealthy,Moderate,train
2998,37_1201,20180412_180251_101e,,,0.3,60371201,county_site,37_1201_20180412_180251_101e_3B_Visual_clip.jpg,2018-04-12,58.0,42.0,58.0,1,0.0,Moderate,Good,train
2999,37_1201,20180912_180904_0f4e,,,0.3,60371201,county_site,37_1201_20180912_180904_0f4e_3B_Visual_clip.jpg,2018-09-12,105.0,58.0,105.0,2,1.0,Unhealthy,Moderate,train
3000,37_1201,20180401_180206_1022,,,0.3,60371201,county_site,37_1201_20180401_180206_1022_3B_Visual_clip.jpg,2018-04-01,58.0,83.0,83.0,1,1.0,Moderate,Moderate,valid
3001,37_1201,20200203_184000_79_105a,,,0.3,60371201,county_site,37_1201_20200203_184000_79_105a_3B_Visual_clip.jpg,2020-02-03,40.0,10.0,40.0,0,0.0,Good,Good,train
3002,37_1201,20191001_181730_1005,,,0.3,60371201,county_site,37_1201_20191001_181730_1005_3B_Visual_clip.jpg,2019-10-01,51.0,31.0,51.0,1,0.0,Moderate,Good,test
3003,37_1201,20200108_164612_0f1a,,,0.3,60371201,county_site,37_1201_20200108_164612_0f1a_3B_Visual_clip.jpg,2020-01-08,31.0,31.0,31.0,0,0.0,Good,Good,train
3004,37_1201,20170702_175105_1027,,,0.3,60371201,county_site,37_1201_20170702_175105_1027_3B_Visual_clip.jpg,2017-07-02,84.0,0.0,84.0,1,,Moderate,,valid
3005,37_1201,20180619_180517_1039,,,0.3,60371201,county_site,37_1201_20180619_180517_1039_3B_Visual_clip.jpg,2018-06-19,80.0,47.0,80.0,1,0.0,Moderate,Good,train
3006,37_1201,20191228_183443_48_1061,,,0.3,60371201,county_site,37_1201_20191228_183443_48_1061_3B_Visual_clip.jpg,2019-12-28,30.0,58.0,58.0,1,1.0,Moderate,Moderate,train
3007,37_1201,20200526_175104_66_2259,,,0.3,60371201,county_site,37_1201_20200526_175104_66_2259_3B_Visual_clip.jpg,2020-05-26,143.0,76.0,143.0,2,1.0,Unhealthy,Moderate,train
3008,37_1201,20200617_182857_31_106e,,,0.3,60371201,county_site,37_1201_20200617_182857_31_106e_3B_Visual_clip.jpg,2020-06-17,54.0,35.0,54.0,1,0.0,Moderate,Good,valid
3009,37_1201,20190409_182423_73_1058,,,0.3,60371201,county_site,37_1201_20190409_182423_73_1058_3B_Visual_clip.jpg,2019-04-09,49.0,23.0,49.0,0,0.0,Good,Good,test
3010,37_1201,20200801_175243_96_2271,,,0.3,60371201,county_site,37_1201_20200801_175243_96_2271_3B_Visual_clip.jpg,2020-08-01,129.0,57.0,129.0,2,1.0,Unhealthy,Moderate,valid
3011,37_1201,20180807_180539_0e2f,,,0.3,60371201,county_site,37_1201_20180807_180539_0e2f_3B_Visual_clip.jpg,2018-08-07,190.0,78.0,190.0,2,1.0,Unhealthy,Moderate,test
3012,37_1201,20190630_182601_20_1059,,,0.3,60371201,county_site,37_1201_20190630_182601_20_1059_3B_Visual_clip.jpg,2019-06-30,84.0,49.0,84.0,1,0.0,Moderate,Good,train
3013,37_1201,20190524_181606_1027,,,0.3,60371201,county_site,37_1201_20190524_181606_1027_3B_Visual_clip.jpg,2019-05-24,45.0,30.0,45.0,0,0.0,Good,Good,test
3014,37_1201,20180804_180608_1003,,,0.3,60371201,county_site,37_1201_20180804_180608_1003_3B_Visual_clip.jpg,2018-08-04,71.0,60.0,71.0,1,1.0,Moderate,Moderate,train
3015,37_1201,20200906_184911_02_105a,,,0.3,60371201,county_site,37_1201_20200906_184911_02_105a_3B_Visual_clip.jpg,2020-09-06,112.0,57.0,112.0,2,1.0,Unhealthy,Moderate,train
3016,37_1201,20190921_183333_95_105e,,,0.3,60371201,county_site,37_1201_20190921_183333_95_105e_3B_Visual_clip.jpg,2019-09-21,97.0,35.0,97.0,1,0.0,Moderate,Good,train
3017,37_1201,20200704_182635_29_106a,,,0.3,60371201,county_site,37_1201_20200704_182635_29_106a_3B_Visual_clip.jpg,2020-07-04,47.0,65.0,65.0,1,1.0,Moderate,Moderate,train
3018,37_1201,20190512_172245_104e,,,0.3,60371201,county_site,37_1201_20190512_172245_104e_3B_Visual_clip.jpg,2019-05-12,61.0,35.0,61.0,1,0.0,Moderate,Good,valid
3019,37_1201,20191122_181827_103e,,,0.3,60371201,county_site,37_1201_20191122_181827_103e_3B_Visual_clip.jpg,2019-11-22,0.0,56.0,56.0,1,1.0,Moderate,Moderate,train
3020,37_1201,20181201_180845_1012,,,0.3,60371201,county_site,37_1201_20181201_180845_1012_3B_Visual_clip.jpg,2018-12-01,38.0,21.0,38.0,0,0.0,Good,Good,train
3021,37_1201,20170331_174611_1034,,,0.3,60371201,county_site,37_1201_20170331_174611_1034_3B_Visual_clip.jpg,2017-03-31,49.0,49.0,49.0,0,0.0,Good,Good,train
3022,37_1201,20180523_211851_0f02,,,0.3,60371201,county_site,37_1201_20180523_211851_0f02_3B_Visual_clip.jpg,2018-05-23,50.0,25.0,50.0,0,0.0,Good,Good,train
3023,37_1201,20200831_175151_35_2277,,,0.3,60371201,county_site,37_1201_20200831_175151_35_2277_3B_Visual_clip.jpg,2020-08-31,77.0,48.0,77.0,1,0.0,Moderate,Good,train
3024,37_1201,20190511_182428_88_1061,,,0.3,60371201,county_site,37_1201_20190511_182428_88_1061_3B_Visual_clip.jpg,2019-05-11,48.0,40.0,48.0,0,0.0,Good,Good,test
3025,37_1201,20200916_181709_1034,,,0.3,60371201,county_site,37_1201_20200916_181709_1034_3B_Visual_clip.jpg,2020-09-16,71.0,59.0,71.0,1,1.0,Moderate,Moderate,valid
3026,37_1201,20200823_175203_94_2259,,,0.3,60371201,county_site,37_1201_20200823_175203_94_2259_3B_Visual_clip.jpg,2020-08-23,46.0,69.0,69.0,1,1.0,Moderate,Moderate,train
3027,37_1201,20190722_184419_95_106c,,,0.3,60371201,county_site,37_1201_20190722_184419_95_106c_3B_Visual_clip.jpg,2019-07-22,97.0,45.0,97.0,1,0.0,Moderate,Good,train
3028,37_1201,20170906_175422_1022,,,0.3,60371201,county_site,37_1201_20170906_175422_1022_3B_Visual_clip.jpg,2017-09-06,48.0,65.0,65.0,1,1.0,Moderate,Moderate,valid
3029,37_1201,20170502_175426_0e1f,,,0.3,60371201,county_site,37_1201_20170502_175426_0e1f_3B_Visual_clip.jpg,2017-05-02,140.0,63.0,140.0,2,1.0,Unhealthy,Moderate,valid
3030,37_1201,20170826_175433_1027,,,0.3,60371201,county_site,37_1201_20170826_175433_1027_3B_Visual_clip.jpg,2017-08-26,136.0,52.0,136.0,2,1.0,Unhealthy,Moderate,valid
3031,37_1201,20200625_184538_09_1064,,,0.3,60371201,county_site,37_1201_20200625_184538_09_1064_3B_Visual_clip.jpg,2020-06-25,87.0,58.0,87.0,1,1.0,Moderate,Moderate,train
3032,37_1201,20170630_175026_102c,,,0.3,60371201,county_site,37_1201_20170630_175026_102c_3B_Visual_clip.jpg,2017-06-30,122.0,54.0,122.0,2,1.0,Unhealthy,Moderate,train
3033,65_10,20190314_172325_1054,,,0.3,60650010,county_site,65_10_20190314_172325_1054_3B_Visual_clip.jpg,2019-03-14,41.0,0.0,41.0,0,,Good,,valid
3034,65_10,20200518_161419_1_1048,,,0.3,60650010,county_site,65_10_20200518_161419_1_1048_3B_Visual_clip.jpg,2020-05-18,44.0,26.0,44.0,0,0.0,Good,Good,valid
3035,65_10,20200828_181758_92_105c,,,0.3,60650010,county_site,65_10_20200828_181758_92_105c_3B_Visual_clip.jpg,2020-08-28,51.0,28.0,51.0,1,0.0,Moderate,Good,valid
3036,65_10,20200108_182714_20_1063,,,0.3,60650010,county_site,65_10_20200108_182714_20_1063_3B_Visual_clip.jpg,2020-01-08,33.0,6.0,33.0,0,0.0,Good,Good,test
3037,65_10,20190511_183913_96_1068,,,0.3,60650010,county_site,65_10_20190511_183913_96_1068_3B_Visual_clip.jpg,2019-05-11,36.0,20.0,36.0,0,0.0,Good,Good,train
3038,65_10,20190425_181423_36_1057,,,0.3,60650010,county_site,65_10_20190425_181423_36_1057_3B_Visual_clip.jpg,2019-04-25,54.0,22.0,54.0,1,0.0,Moderate,Good,test
3039,65_10,20200412_182911_50_1059,,,0.3,60650010,county_site,65_10_20200412_182911_50_1059_3B_Visual_clip.jpg,2020-04-12,38.0,0.0,38.0,0,,Good,,train
3040,65_10,20200412_182237_75_1063,,,0.3,60650010,county_site,65_10_20200412_182237_75_1063_3B_Visual_clip.jpg,2020-04-12,38.0,0.0,38.0,0,,Good,,valid
3041,65_10,20190328_180157_1038,,,0.3,60650010,county_site,65_10_20190328_180157_1038_3B_Visual_clip.jpg,2019-03-28,45.0,0.0,45.0,0,,Good,,train
3042,65_10,20200928_180703_1011,,,0.3,60650010,county_site,65_10_20200928_180703_1011_3B_Visual_clip.jpg,2020-09-28,41.0,23.0,41.0,0,0.0,Good,Good,train
3043,65_10,20180625_175343_0e3a,,,0.3,60650010,county_site,65_10_20180625_175343_0e3a_3B_Visual_clip.jpg,2018-06-25,108.0,0.0,108.0,2,,Unhealthy,,train
3044,65_10,20200829_175137_0e3a,,,0.3,60650010,county_site,65_10_20200829_175137_0e3a_3B_Visual_clip.jpg,2020-08-29,46.0,47.0,47.0,0,0.0,Good,Good,train
3045,65_10,20200730_180448_101f,,,0.3,60650010,county_site,65_10_20200730_180448_101f_3B_Visual_clip.jpg,2020-07-30,58.0,0.0,58.0,1,,Moderate,,test
3046,65_10,20181026_175812_103c,,,0.3,60650010,county_site,65_10_20181026_175812_103c_3B_Visual_clip.jpg,2018-10-26,44.0,27.0,44.0,0,0.0,Good,Good,test
3047,65_10,20180720_175523_1038,,,0.3,60650010,county_site,65_10_20180720_175523_1038_3B_Visual_clip.jpg,2018-07-20,51.0,56.0,56.0,1,1.0,Moderate,Moderate,test
3048,65_10,20200714_181535_26_106c,,,0.3,60650010,county_site,65_10_20200714_181535_26_106c_3B_Visual_clip.jpg,2020-07-14,47.0,0.0,47.0,0,,Good,,valid
3049,65_10,20200714_183527_69_1066,,,0.3,60650010,county_site,65_10_20200714_183527_69_1066_3B_Visual_clip.jpg,2020-07-14,47.0,0.0,47.0,0,,Good,,test
3050,65_10,20180722_175527_0f22,,,0.3,60650010,county_site,65_10_20180722_175527_0f22_3B_Visual_clip.jpg,2018-07-22,0.0,36.0,36.0,0,0.0,Good,Good,test
3051,65_10,20200526_183259_78_105a,,,0.3,60650010,county_site,65_10_20200526_183259_78_105a_3B_Visual_clip.jpg,2020-05-26,50.0,0.0,50.0,0,,Good,,train
3052,65_10,20200526_174138_51_2257,,,0.3,60650010,county_site,65_10_20200526_174138_51_2257_3B_Visual_clip.jpg,2020-05-26,50.0,0.0,50.0,0,,Good,,train
3053,65_10,20200902_174245_46_2271,,,0.3,60650010,county_site,65_10_20200902_174245_46_2271_3B_Visual_clip.jpg,2020-09-02,45.0,40.0,45.0,0,0.0,Good,Good,train
3054,65_10,20190507_181444_91_105a,,,0.3,60650010,county_site,65_10_20190507_181444_91_105a_3B_Visual_clip.jpg,2019-05-07,45.0,28.0,45.0,0,0.0,Good,Good,valid
3055,65_10,20200505_183419_08_1060,,,0.3,60650010,county_site,65_10_20200505_183419_08_1060_3B_Visual_clip.jpg,2020-05-05,51.0,20.0,51.0,1,0.0,Moderate,Good,valid
3056,65_10,20180731_175532_100c,,,0.3,60650010,county_site,65_10_20180731_175532_100c_3B_Visual_clip.jpg,2018-07-31,58.0,39.0,58.0,1,0.0,Moderate,Good,train
3057,65_10,20190319_175359_0e20,,,0.3,60650010,county_site,65_10_20190319_175359_0e20_3B_Visual_clip.jpg,2019-03-19,45.0,0.0,45.0,0,,Good,,train
3058,65_10,20200417_181004_0f15,,,0.3,60650010,county_site,65_10_20200417_181004_0f15_3B_Visual_clip.jpg,2020-04-17,48.0,17.0,48.0,0,0.0,Good,Good,test
3059,65_10,20191108_183129_65_1065,,,0.3,60650010,county_site,65_10_20191108_183129_65_1065_3B_Visual_clip.jpg,2019-11-08,36.0,0.0,36.0,0,,Good,,train
3060,65_10,20200603_173917_55_2277,,,0.3,60650010,county_site,65_10_20200603_173917_55_2277_3B_Visual_clip.jpg,2020-06-03,49.0,27.0,49.0,0,0.0,Good,Good,train
3061,65_10,20200927_181236_70_106a,,,0.3,60650010,county_site,65_10_20200927_181236_70_106a_3B_Visual_clip.jpg,2020-09-27,64.0,42.0,64.0,1,0.0,Moderate,Good,valid
3062,65_10,20190520_171047_0f46,,,0.3,60650010,county_site,65_10_20190520_171047_0f46_3B_Visual_clip.jpg,2019-05-20,47.0,9.0,47.0,0,0.0,Good,Good,test
3063,65_10,20191015_182027_62_1061,,,0.3,60650010,county_site,65_10_20191015_182027_62_1061_3B_Visual_clip.jpg,2019-10-15,40.0,0.0,40.0,0,,Good,,test
3064,65_10,20180824_175648_103d,,,0.3,60650010,county_site,65_10_20180824_175648_103d_3B_Visual_clip.jpg,2018-08-24,49.0,45.0,49.0,0,0.0,Good,Good,train
3065,65_10,20191104_180637_1004,,,0.3,60650010,county_site,65_10_20191104_180637_1004_3B_Visual_clip.jpg,2019-11-04,43.0,13.0,43.0,0,0.0,Good,Good,valid
3066,65_10,20181014_175905_1018,,,0.3,60650010,county_site,65_10_20181014_175905_1018_3B_Visual_clip.jpg,2018-10-14,47.0,28.0,47.0,0,0.0,Good,Good,train
3067,65_10,20191126_175553_0e0f,,,0.3,60650010,county_site,65_10_20191126_175553_0e0f_3B_Visual_clip.jpg,2019-11-26,35.0,11.0,35.0,0,0.0,Good,Good,train
3068,65_10,20180923_175737_1033,,,0.3,60650010,county_site,65_10_20180923_175737_1033_3B_Visual_clip.jpg,2018-09-23,43.0,0.0,43.0,0,,Good,,train
3069,65_10,20200620_181815_09_1062,,,0.3,60650010,county_site,65_10_20200620_181815_09_1062_3B_Visual_clip.jpg,2020-06-20,61.0,36.0,61.0,1,0.0,Moderate,Good,train
3070,65_10,20200620_183658_97_105a,,,0.3,60650010,county_site,65_10_20200620_183658_97_105a_3B_Visual_clip.jpg,2020-06-20,61.0,36.0,61.0,1,0.0,Moderate,Good,valid
3071,65_10,20180619_175337_102c,,,0.3,60650010,county_site,65_10_20180619_175337_102c_3B_Visual_clip.jpg,2018-06-19,115.0,23.0,115.0,2,0.0,Unhealthy,Good,train
3072,65_10,20200403_180556_1005,,,0.3,60650010,county_site,65_10_20200403_180556_1005_3B_Visual_clip.jpg,2020-04-03,49.0,0.0,49.0,0,,Good,,train
3073,65_10,20181121_175938_0f15,,,0.3,60650010,county_site,65_10_20181121_175938_0f15_3B_Visual_clip.jpg,2018-11-21,49.0,21.0,49.0,0,0.0,Good,Good,train
3074,65_10,20191119_180550_1005,,,0.3,60650010,county_site,65_10_20191119_180550_1005_3B_Visual_clip.jpg,2019-11-19,43.0,0.0,43.0,0,,Good,,train
3075,65_10,20200827_181327_62_1069,,,0.3,60650010,county_site,65_10_20200827_181327_62_1069_3B_Visual_clip.jpg,2020-08-27,58.0,28.0,58.0,1,0.0,Moderate,Good,train
3076,65_10,20190212_180026_0f28,,,0.3,60650010,county_site,65_10_20190212_180026_0f28_3B_Visual_clip.jpg,2019-02-12,41.0,17.0,41.0,0,0.0,Good,Good,train
3077,65_10,20191106_182908_15_1062,,,0.3,60650010,county_site,65_10_20191106_182908_15_1062_3B_Visual_clip.jpg,2019-11-06,34.0,13.0,34.0,0,0.0,Good,Good,train
3078,65_10,20180813_175428_0f44,,,0.3,60650010,county_site,65_10_20180813_175428_0f44_3B_Visual_clip.jpg,2018-08-13,49.0,46.0,49.0,0,0.0,Good,Good,train
3079,65_10,20200731_174216_69_2277,,,0.3,60650010,county_site,65_10_20200731_174216_69_2277_3B_Visual_clip.jpg,2020-07-31,58.0,47.0,58.0,1,0.0,Moderate,Good,train
3080,65_10,20190417_180125_1005,,,0.3,60650010,county_site,65_10_20190417_180125_1005_3B_Visual_clip.jpg,2019-04-17,44.0,12.0,44.0,0,0.0,Good,Good,train
3081,65_10,20200826_174306_23_2310,,,0.3,60650010,county_site,65_10_20200826_174306_23_2310_3B_Visual_clip.jpg,2020-08-26,61.0,31.0,61.0,1,0.0,Moderate,Good,valid
3082,65_10,20200304_182247_44_106a,,,0.3,60650010,county_site,65_10_20200304_182247_44_106a_3B_Visual_clip.jpg,2020-03-04,36.0,6.0,36.0,0,0.0,Good,Good,test
3083,65_10,20200327_182943_01_1057,,,0.3,60650010,county_site,65_10_20200327_182943_01_1057_3B_Visual_clip.jpg,2020-03-27,41.0,20.0,41.0,0,0.0,Good,Good,test
3084,65_10,20200109_182901_90_105d,,,0.3,60650010,county_site,65_10_20200109_182901_90_105d_3B_Visual_clip.jpg,2020-01-09,37.0,15.0,37.0,0,0.0,Good,Good,train
3085,65_10,20200111_182551_58_105e,,,0.3,60650010,county_site,65_10_20200111_182551_58_105e_3B_Visual_clip.jpg,2020-01-11,35.0,0.0,35.0,0,,Good,,train
3086,65_10,20180919_175821_0f12,,,0.3,60650010,county_site,65_10_20180919_175821_0f12_3B_Visual_clip.jpg,2018-09-19,50.0,0.0,50.0,0,,Good,,test
3087,65_10,20200529_173822_80_2278,,,0.3,60650010,county_site,65_10_20200529_173822_80_2278_3B_Visual_clip.jpg,2020-05-29,49.0,19.0,49.0,0,0.0,Good,Good,train
3088,65_10,20181013_175540_0e3a,,,0.3,60650010,county_site,65_10_20181013_175540_0e3a_3B_Visual_clip.jpg,2018-10-13,42.0,21.0,42.0,0,0.0,Good,Good,valid
3089,65_10,20190618_170849_0f46,,,0.3,60650010,county_site,65_10_20190618_170849_0f46_3B_Visual_clip.jpg,2019-06-18,54.0,27.0,54.0,1,0.0,Moderate,Good,test
3090,65_10,20200510_174056_95_2257,,,0.3,60650010,county_site,65_10_20200510_174056_95_2257_3B_Visual_clip.jpg,2020-05-10,47.0,35.0,47.0,0,0.0,Good,Good,train
3091,65_10,20190728_180224_1003,,,0.3,60650010,county_site,65_10_20190728_180224_1003_3B_Visual_clip.jpg,2019-07-28,61.0,21.0,61.0,1,0.0,Moderate,Good,train
3092,65_10,20190813_181750_59_105d,,,0.3,60650010,county_site,65_10_20190813_181750_59_105d_3B_Visual_clip.jpg,2019-08-13,39.0,27.0,39.0,0,0.0,Good,Good,train
3093,65_10,20200316_180942_103d,,,0.3,60650010,county_site,65_10_20200316_180942_103d_3B_Visual_clip.jpg,2020-03-16,39.0,18.0,39.0,0,0.0,Good,Good,train
3094,65_10,20200316_183133_24_1057,,,0.3,60650010,county_site,65_10_20200316_183133_24_1057_3B_Visual_clip.jpg,2020-03-16,39.0,18.0,39.0,0,0.0,Good,Good,test
3095,65_10,20181102_175910_0f4e,,,0.3,60650010,county_site,65_10_20181102_175910_0f4e_3B_Visual_clip.jpg,2018-11-02,35.0,11.0,35.0,0,0.0,Good,Good,train
3096,65_10,20200116_163248_0f1a,,,0.3,60650010,county_site,65_10_20200116_163248_0f1a_3B_Visual_clip.jpg,2020-01-16,44.0,31.0,44.0,0,0.0,Good,Good,train
3097,65_10,20200116_182601_76_1062,,,0.3,60650010,county_site,65_10_20200116_182601_76_1062_3B_Visual_clip.jpg,2020-01-16,44.0,31.0,44.0,0,0.0,Good,Good,valid
3098,65_10,20191115_164433_1052,,,0.3,60650010,county_site,65_10_20191115_164433_1052_3B_Visual_clip.jpg,2019-11-15,46.0,0.0,46.0,0,,Good,,test
3099,65_10,20200215_180647_1001,,,0.3,60650010,county_site,65_10_20200215_180647_1001_3B_Visual_clip.jpg,2020-02-15,50.0,33.0,50.0,0,0.0,Good,Good,train
3100,65_10,20200812_181356_38_1063,,,0.3,60650010,county_site,65_10_20200812_181356_38_1063_3B_Visual_clip.jpg,2020-08-12,43.0,48.0,48.0,0,0.0,Good,Good,train
3101,65_10,20200629_183445_55_1064,,,0.3,60650010,county_site,65_10_20200629_183445_55_1064_3B_Visual_clip.jpg,2020-06-29,45.0,0.0,45.0,0,,Good,,valid
3102,65_10,20200715_183836_77_105a,,,0.3,60650010,county_site,65_10_20200715_183836_77_105a_3B_Visual_clip.jpg,2020-07-15,49.0,0.0,49.0,0,,Good,,test
3103,65_10,20200808_181326_05_1063,,,0.3,60650010,county_site,65_10_20200808_181326_05_1063_3B_Visual_clip.jpg,2020-08-08,58.0,22.0,58.0,1,0.0,Moderate,Good,test
3104,65_10,20200808_183448_72_1066,,,0.3,60650010,county_site,65_10_20200808_183448_72_1066_3B_Visual_clip.jpg,2020-08-08,58.0,22.0,58.0,1,0.0,Moderate,Good,train
3105,65_10,20191129_182942_40_1065,,,0.3,60650010,county_site,65_10_20191129_182942_40_1065_3B_Visual_clip.jpg,2019-11-29,36.0,17.0,36.0,0,0.0,Good,Good,valid
3106,65_10,20190427_184021_42_1069,,,0.3,60650010,county_site,65_10_20190427_184021_42_1069_3B_Visual_clip.jpg,2019-04-27,58.0,18.0,58.0,1,0.0,Moderate,Good,valid
3107,65_10,20180807_175617_103b,,,0.3,60650010,county_site,65_10_20180807_175617_103b_3B_Visual_clip.jpg,2018-08-07,45.0,53.0,53.0,1,1.0,Moderate,Moderate,train
3108,65_10,20180920_174835_0f49,,,0.3,60650010,county_site,65_10_20180920_174835_0f49_3B_Visual_clip.jpg,2018-09-20,33.0,0.0,33.0,0,,Good,,train
3109,65_10,20200616_181707_83_1062,,,0.3,60650010,county_site,65_10_20200616_181707_83_1062_3B_Visual_clip.jpg,2020-06-16,71.0,29.0,71.0,1,0.0,Moderate,Good,test
3110,65_10,20200614_181913_1105,,,0.3,60650010,county_site,65_10_20200614_181913_1105_3B_Visual_clip.jpg,2020-06-14,51.0,21.0,51.0,1,0.0,Moderate,Good,test
3111,65_10,20180519_174011_0f1c,,,0.3,60650010,county_site,65_10_20180519_174011_0f1c_3B_Visual_clip.jpg,2018-05-19,0.0,34.0,34.0,0,0.0,Good,Good,train
3112,65_10,20200602_174054_77_2275,,,0.3,60650010,county_site,65_10_20200602_174054_77_2275_3B_Visual_clip.jpg,2020-06-02,49.0,31.0,49.0,0,0.0,Good,Good,train
3113,65_10,20200513_161456_1048,,,0.3,60650010,county_site,65_10_20200513_161456_1048_3B_Visual_clip.jpg,2020-05-13,48.0,25.0,48.0,0,0.0,Good,Good,train
3114,65_10,20200513_173902_07_2278,,,0.3,60650010,county_site,65_10_20200513_173902_07_2278_3B_Visual_clip.jpg,2020-05-13,48.0,25.0,48.0,0,0.0,Good,Good,test
3115,65_10,20200506_181824_99_106c,,,0.3,60650010,county_site,65_10_20200506_181824_99_106c_3B_Visual_clip.jpg,2020-05-06,90.0,28.0,90.0,1,0.0,Moderate,Good,test
3116,65_10,20200411_182157_85_1069,,,0.3,60650010,county_site,65_10_20200411_182157_85_1069_3B_Visual_clip.jpg,2020-04-11,39.0,0.0,39.0,0,,Good,,train
3117,65_10,20200205_182619_41_1069,,,0.3,60650010,county_site,65_10_20200205_182619_41_1069_3B_Visual_clip.jpg,2020-02-05,38.0,15.0,38.0,0,0.0,Good,Good,valid
3118,65_10,20190712_183701_64_1065,,,0.3,60650010,county_site,65_10_20190712_183701_64_1065_3B_Visual_clip.jpg,2019-07-12,45.0,23.0,45.0,0,0.0,Good,Good,train
3119,65_10,20191229_163850_0f1a,,,0.3,60650010,county_site,65_10_20191229_163850_0f1a_3B_Visual_clip.jpg,2019-12-29,34.0,0.0,34.0,0,,Good,,train
3120,65_10,20191018_182208_51_105c,,,0.3,60650010,county_site,65_10_20191018_182208_51_105c_3B_Visual_clip.jpg,2019-10-18,40.0,18.0,40.0,0,0.0,Good,Good,train
3121,65_10,20181101_175823_101f,,,0.3,60650010,county_site,65_10_20181101_175823_101f_3B_Visual_clip.jpg,2018-11-01,41.0,12.0,41.0,0,0.0,Good,Good,train
3122,65_10,20191105_205430_0f4c,,,0.3,60650010,county_site,65_10_20191105_205430_0f4c_3B_Visual_clip.jpg,2019-11-05,39.0,12.0,39.0,0,0.0,Good,Good,test
3123,65_10,20200916_175208_0e20,,,0.3,60650010,county_site,65_10_20200916_175208_0e20_3B_Visual_clip.jpg,2020-09-16,80.0,61.0,80.0,1,1.0,Moderate,Moderate,train
3124,65_10,20200125_180501_1032,,,0.3,60650010,county_site,65_10_20200125_180501_1032_3B_Visual_clip.jpg,2020-01-25,37.0,16.0,37.0,0,0.0,Good,Good,valid
3125,65_10,20190727_180709_0f22,,,0.3,60650010,county_site,65_10_20190727_180709_0f22_3B_Visual_clip.jpg,2019-07-27,100.0,29.0,100.0,1,0.0,Moderate,Good,train
3126,65_10,20200601_183451_20_1066,,,0.3,60650010,county_site,65_10_20200601_183451_20_1066_3B_Visual_clip.jpg,2020-06-01,50.0,19.0,50.0,0,0.0,Good,Good,train
3127,65_10,20190619_183720_31_1068,,,0.3,60650010,county_site,65_10_20190619_183720_31_1068_3B_Visual_clip.jpg,2019-06-19,61.0,27.0,61.0,1,0.0,Moderate,Good,train
3128,65_10,20200405_183142_40_1061,,,0.3,60650010,county_site,65_10_20200405_183142_40_1061_3B_Visual_clip.jpg,2020-04-05,35.0,0.0,35.0,0,,Good,,train
3129,65_10,20180630_232640_1_0f1c,,,0.3,60650010,county_site,65_10_20180630_232640_1_0f1c_3B_Visual_clip.jpg,2018-06-30,74.0,25.0,74.0,1,0.0,Moderate,Good,valid
3130,65_10,20181130_180108_100c,,,0.3,60650010,county_site,65_10_20181130_180108_100c_3B_Visual_clip.jpg,2018-11-30,39.0,16.0,39.0,0,0.0,Good,Good,valid
3131,65_10,20200703_183402_15_105e,,,0.3,60650010,county_site,65_10_20200703_183402_15_105e_3B_Visual_clip.jpg,2020-07-03,34.0,0.0,34.0,0,,Good,,test
3132,65_10,20190224_180330_0f43,,,0.3,60650010,county_site,65_10_20190224_180330_0f43_3B_Visual_clip.jpg,2019-02-24,0.0,24.0,24.0,0,0.0,Good,Good,train
3133,65_10,20200203_182505_11_106e,,,0.3,60650010,county_site,65_10_20200203_182505_11_106e_3B_Visual_clip.jpg,2020-02-03,36.0,38.0,38.0,0,0.0,Good,Good,valid
3134,65_10,20190802_181713_93_1060,,,0.3,60650010,county_site,65_10_20190802_181713_93_1060_3B_Visual_clip.jpg,2019-08-02,0.0,19.0,19.0,0,0.0,Good,Good,train
3135,65_10,20200107_182628_44_1069,,,0.3,60650010,county_site,65_10_20200107_182628_44_1069_3B_Visual_clip.jpg,2020-01-07,30.0,0.0,30.0,0,,Good,,train
